Job ID,Job Link,Text,Job Title
goczci,https://www.postjobfree.com/job/goczci/machine-operator-lean-east-canton-oh,"b'\nAtWork Group \xc2\xa0\xe2\x80\x93\xc2\xa0\r\nRaleigh, NC\nDo you have a great skills as Machine Operator and would like to show them off with a growing company? Our client is looking for qualified Machine Operators who encompass the skill sets to help push production! All qualified candidates are ask to ...\r\n- Neuvoo, Oct 08\n'",Machine Operator
goj8mh,https://www.postjobfree.com/job/goj8mh/agriculture-machine-iso-saint-paul-mn,"b'\nCisco \xc2\xa0\xe2\x80\x93\xc2\xa0\r\nRTP, NC\n**Quality Systems Engineer-ISO Programs Manager 1276971** + Location: RTP, North Carolina, US + Additional Location(s) ... An AI/Machine Learning company. We even invented an intuitive network that adapts, predicts, learns and protects. No other ...\r\n- DE Jobs, Oct 05\n'",Machine Operator
glmzxa,https://www.postjobfree.com/job/glmzxa/machine-operator-plastics-allendale-mi,b'\nPosition Responsibilities:\nRun assigned machine in a safe manner at rate while following safety and quality procedures.\nEssential Job Functions:\nReport to assigned machine 5 minutes before the hour. &\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n\nReview process book and review any current quality issues with the operator from the previous shift\nMaintain a clean work area throughout the shift.&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n\nAccurately Record Scrap and production at the end of the shift&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n\nAccurately enter production and scrap numbers into Global Shop&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n\nAccurately weigh production as required. Than stack the carton ( which could weigh &\nup to 35Lb)&\non a skid per the work instructions\nAccurately label all production and verify material used is labeled properly\nComplete all tasks per established ISO 9001 procedures.\nComplete all tasks as assigned by the supervisor.&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n&\n\nEducation/Experience:\nCommon Knowledge of plastics&\n&\n&\n&\n&\n&\n&\n&\n&\n\n&\n\n\nGo to apply\xc2\xa0\n\n',Machine Operator
gof2x3,https://www.postjobfree.com/job/gof2x3/press-machine-operator-mold-hobart-in,"b'\nWe are seeking a Machine Operator to join our team! Staff Source is seeking someone who will help oversee operational activities and ensure excellent quality control. The Machine Operator operates the machine shop and press-in assembly process under the direction of the Roller Shop & Powder Coating Manager. Sets up and operates a variety of machines. If you think this is for you reach out to us 219-989-WORK.\n\nResponsibilities:\n\nMeasures and sets up machines to manufacture a high volume of parts\n\nPerforms machine shop and mold press operations to support Assembly\n\nDetects defective materials and questionable conditions and reports to the manager\n\nMaintains the work area and equipment in a clean, orderly condition\n\nFollows safety regulations\n\nPerforms preventative maintenance on machines\nQualifications:\n\nMeasures and sets up machines to manufacture a high volume of parts\n\nPerforms machine shop and mold press operations to support Assembly\n\nDetects defective materials and questionable conditions and reports to the manager\n\nMaintains the work area and equipment in a clean, orderly condition\n\nFollows safety regulations\n\nPerforms preventative maintenance on machines\n\n\nGo to apply\xc2\xa0\n\n'",Machine Operator
gn7jzv,https://www.postjobfree.com/job/gn7jzv/machine-operator-randstad-crooksville-oh,"b""\nMachine Operator\n\n**job details:**\n\n+ location:Crooksville, OH\n\n+ salary:$13.17 - $13.87 per hour\n\n+ date posted:Tuesday, October 8, 2019\n\n+ experience:Entry Level\n\n+ job type:Temp to Perm\n\n+ reference:S_807421\n\n+ questions:mellisa.stanford@randstadusa.com740-522-8367\n\n**job description**\n\nMachine Operator\n\nRandstad is now recruiting qualified candidates for manufacturing positions at PCC Airfoils, LLC in Crooksville. This is an innovative company serving the aerospace industry.\n\nTemp Pay Rate /- Hired\n\n1st- $13.17 + Bonus + Benefits 6am - 2pm\n\n2nd $13.87 + Bonus + Benefits 2pm - 10pm\n\n3rd- $13.57 + Bonus +Benefits 10pm - 6am\n\nAlso, 12 hour shifts available 3 days one week 4 days the next week 6am-6pm and 6pm-6am.\n\nResponsibilities:\n\nBe able to work with little supervision\n\nMeet daily, weekly, and monthly production deadlines\n\nWorking hours: 6:00 AM - 6:00 PM\n\nSkills:\n\nSkills\n\nAble to stand or sit for long periods of time\n\nAttention to detail\n\nEducation:\n\nHigh School\n\nExperience:\n\nEntry Level\n\nQualifications:\n\nQualifications\n\nCandidates must have a high school diploma or GED, pass a background check and hair follicle drug test, have a minimum of two years RECENT manufacturing experience in a fast-paced environment and be able to work weekday and weekend overtime. You will also be required to provide a minimum of two professional references from your most recent employers. In addition, you must have a solid work history.- These are temp-to-hire positions for the right person.\n\nHow to Apply\n\nQualified candidates only email resume to or apply online at After completing your online application please contact Mellisa Stanford at for more information.\n\nRandstad is a world leader in matching great people with great companies. Our experienced agents will listen carefully to your employment needs and then work diligently to match your skills and qualifications to the right job and company. Whether you're looking for temporary, temporary-to-permanent or permanent opportunities, no one works harder for you than Randstad. EEO Employer: Race, Religion, Color, National Origin, Citizenship, Sex, Sexual Orientation, Gender Identity, Age, Disability, Ancestry, Veteran Status, Genetic Information, Service in the Uniformed Services or any other classification protected by law.\n\n\nApply now\n\n""",Machine Operator
gmufay,https://www.postjobfree.com/job/gmufay/machine-operator-concord-nc-28027,"b""\nMachine Operator\njob details:\n\nlocation:Concord, NC\n\nsalary:$12 per hour\n\ndate posted:Monday, October 7, 2019\n\nexperience:Entry Level\n\njob type:Temp to Perm\n\nreference:S_806807\n\nquestions:sophie.pickett@randstadusa.com704-510-1644\njob description\nMachine Operator\nStart up, adjust and operate industrial machines used in production lines to ensure proper and efficient operation and production with minimal disruption.\nThis company is a facility that manufactures ink for photo printers.\nResponsibilities:\nOperate various production machines\nEnsure proper operation of machines; clean filters, perform minor maintenance, and monitor while purging.\nInsure proper sleeves, boxes, labels and materials are used for the line running (verify by part numbers).\nConduct quality inspections while line is running; check samples for compliance to specifications.\nRespond to problems on the line making proper adjustments to machines.\nNotify supervisor when repairs and maintenance are required.\nRe-start machines after maintenance is completed.\nPrepare paperwork/documentation on problems, cause and solutions.\nRecord production and/or quality data (manual/data collector). Close out production run.\nKeep area clean and free of debris, enforce all safety and housekeeping policies and practices\nProvide relief for breaks and lunches\nPerform other related duties and special projects.\nWorking hours: 5:45 AM - 6:45 PM\nSkills:\nPhysical/visual activities or demands that are commonly associated with the performance of the functions of this job.\nEducation:\nHigh School\nExperience:\nEntry Level\nQualifications:\nStanding, walking, bending, lifting, moving, talking, hearing, pushing, carrying, reaching, and grasping,\nFlow of work and character of duties involve normal mental and visual attention along with manual coordination; or part time concentrated attention and coordination.\nClarity of vision at 20 inches or less and 20 feet or more, the ability to bring objects into sharp focus, to judge distance and space relationships and to identify and distinguish colors.\nLight to medium work - exert up to 50 pounds of force continuously and up to 50 pounds of force frequently to lift, carry, push, pull or otherwise move objects.\nIf you are interested in this position please email me with the best phone number to contact you on at .\nRandstad is a world leader in matching great people with great companies. Our experienced agents will listen carefully to your employment needs and then work diligently to match your skills and qualifications to the right job and company. Whether you're looking for temporary, temporary-to-permanent or permanent opportunities, no one works harder for you than Randstad. EEO Employer: Race, Religion, Color, National Origin, Citizenship, Sex, Sexual Orientation, Gender Identity, Age, Disability, Ancestry, Veteran Status, Genetic Information, Service in the Uniformed Services or any other classification protected by law.\n\n\nGo to apply\xc2\xa0\n\n""",Machine Operator
gnpp6q,https://www.postjobfree.com/job/gnpp6q/plastic-metal-machine-db-gainesville-ga,"b""\nPerdue Foods is part of Perdue Farms, a family-owned company heading into it's second century of growth and innovation. With a goal of becoming the most trusted name in premium proteins, we create products for consumers and for retail and foodservice customers around the globe, while changing the way animals are raised for food.\n\nSummary\n\nThis production position works in a production area processing poultry products. Requires working with live poultry, raw and/or cooked products. Typical assignments may include live hang, debone, cut up, evisceration, marination, stack off, Multivac, overwrap and/or sanitation. Usually works five to six days a week ; overtime may be required based on production needs.\n\nPrincipal and Essential Duties & Responsibilities\n\nWorks at various stations along the production line processing poultry food products.\nAdheres to all safety requirements including PPE (Personal Protective Equipment), preventing and reporting unsafe acts and conditions, Lockout-Tagout procedures and Process Safety Management related matters.\nMaintains clean and safe working environment.\nParticipates in Company and department safety programs.\n\nMinimum Education\n\nHigh School or equivalent not required but beneficial.\n\nExperience Requirements\n\nWorked a minimum of 6 months of consecutive work history with one employer within the past 3 years.\n\nExperience Preferred\n\nExperience in poultry processing/manufacturing environment preferred.\n\nEnvironmental Factors and Physical Requirements\n\nWhen in a plant environment:\nExposure primarily consists of wet and moist floors which include metal and plastic grating surfaces.\nMay be exposed to temperatures of 28 degrees to 100 degrees Fahrenheit with both ambient and 100% humidity.\nMay handle product 25 degrees to 50 degrees Fahrenheit.\nMay be exposed to noise ranges of 50 db to 110 db.\nMay be exposed to dust, feathers and all chemicals used in poultry, food, processing facility.\nMust wear and use protective and safety equipment required for the job as directed by the Company.\nOccasional exposure to carbon dioxide vapors 10ppm and chlorine less than 20 ppm.\nAble to stand for several hours.\nWork may include lifting (up to 50 lbs), reaching, bending, pushing boxes on conveyor assembly.\n\nPerdue Farms, Inc. is an Equal Opportunity / Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or protected veteran status.\n\n\nGo to apply\xc2\xa0\n\n""",Machine Operator
gnpnzd,https://www.postjobfree.com/job/gnpnzd/machine-operator-miami-fl,"b""\nAre you seeking a long term opportunity? Looking for a job that can turn into a career? Manpower has several 2nd & 3rd shift machine operator positions in Miami to fill immediately! Get a new job before the holiday rush.\n\nWhat's in it for you?\n\nFull time hours\n\nSecond and Third Shifts Available\n\nCompetitive wages between $12 to $14.00 per hour\n\nTemporary to hire, based on performance\n\nOption to take free college courses and skills training\n\nPaid training\n\nPerformance bonus\n\nWhat is the job?.\n\nSet up machinery and ensure all production materials are available.\n\nOperate and monitor equipment and replenish materials as needed\n\nMonitor line for defective materials and perform any other related work in accordance with line quality.\n\nWhat you bring to the job?\n\nPrevious experience with machine operating\n\nGreat attitude and ability to work in a team\n\nHigh school diploma or equivalent (such as a GED)\n\nAbility to pass a Background Check and Drug Screen\n\n\n\n\nGo to apply\xc2\xa0\n\n""",Machine Operator
gns7d6,https://www.postjobfree.com/job/gns7d6/machine-operator-randstad-kansas-city-ks,"b'\nRandstad \xc2\xa0\xe2\x80\x93\xc2\xa0\r\nZebulon, NC, 27597\n... Operator job details: location:Zebulon, NC salary:$13 - $15 per hour date posted:Wednesday, October 2, 2019 job type:Temp to Perm reference:S_805252 questions:jessica.clarke@randstadusa.com252-937-6633 job description Forklift Operator Randstad ...\r\n- Lensa, Oct 05\n'",Machine Operator
gm22nt,https://www.postjobfree.com/job/gm22nt/machine-operator-forklift-sun-valley-ca,"b'\nOverview:\nOperate various filling packaging equipment, maintain production standards, and maintain production records. Be able to clean and sanitize equipment; relieve fellow teammates for lunches and breaks. Other work as directed.\n\nResponsibilities:\nBe able to operate machines to company standards. Load packaging supplies into equipment. Maintain weights, ensure proper filling levels, and keep supply magazines stocked. Properly palletize product on pallets, correct jams in equipment and operate Ink Jet coders. Constantly monitor filler output for proper lids and cups, proper labeling and randomly check weigh products to ensure company standards are being adhered to. Must be able to accurately record all necessary data that is related to production reports and quality reportsOperate Pallet jacks and forklifts and properly store product in proper designated locations.Keep work areas neat and clean. Other duties as assigned.\n\nQualifications:\n\nMust be able to operate mechanical equipment\n\nMust know how to operate a Forklift/ pallet jack while keeping the safety of other in mind.\n\nThe employee is required to frequently sit, lift, stoop, kneel and crouch.\n\nMust be able to accurately count, add, & subtract total amount of cases produced.\n\nMust be able to properly log all pertinent production data and track usages.\n\nMust be able to solve problems, detect manufacturing defects and act accordingly if defects are spotted.\n\nMust be a team player and have great communication skills.\nPI114202400\n\n\nGo to apply\xc2\xa0\n\n'",Machine Operator
goin5y,https://www.postjobfree.com/job/goin5y/cnc-machine-operator-cad-minneapolis-mn,"b""\nMachine Operator\n\n**job details:**\n\n+ location:Minneapolis, MN\n\n+ salary:$25 - $32 per hour\n\n+ date posted:Wednesday, October 9, 2019\n\n+ experience:Experienced\n\n+ job type:Permanent\n\n+ industry:Manufacturing\n\n+ reference:S_808142\n\n+ questions:michael.merriman@randstadusa.com651-633-4080\n\n**job description**\n\nMachine Operator\n\nRandstad Roseville is working with a leading prototype manufacturer in Minneapolis looking for an experienced CNC Machinist. This company is nationally recognized for its innovation in the aerospace and defense industry. They have competitive benefits including medical, dental, disability, PTO, 401K, etc. This is a FULL TIME direct hire opportunity with competitive starting pay and long term room for growth. Openings for 1st, 2nd, and 3rd shift.\n\nStarting Pay: $25-30/hr DOQ + Full Benefits (Paid Vacation/Sick Time, 401K Match, Medical/Dental/Vision Insurance Coverage)\n\nResponsibilities:\n\nThis position would entail setup, editing, and operation on a range of CNC machinery (Mill, Lathe and/or Swiss).\n\nWorking hours: 6:00 AM - 4:00 PM\n\nSkills:\n\n*Proficient with Master Cam or other CAD Cam Software\n\n*Able to set up/troubleshoot a variety of mills\n\n*Ability to do multiple setups in a week\n\nEducation:\n\nNo Degree Required\n\nExperience:\n\nExperienced\n\nQualifications:\n\n*Qualified candidates MUST have at least 2 years of CNC Machining experience\n\n*Qualified candidates MUST be able to stay on their feet for the duration of the shift and lift up to 50 lbs\n\nFor immediate consideration please call or email:\n\nMichael Merriman\n\nStaffing Manager\n\nT:\n\nF:\n\n2709 Lincoln Drive, Suite 105\n\nRoseville, MN 55113\n\nRandstad is a world leader in matching great people with great companies. Our experienced agents will listen carefully to your employment needs and then work diligently to match your skills and qualifications to the right job and company. Whether you're looking for temporary, temporary-to-permanent or permanent opportunities, no one works harder for you than Randstad. EEO Employer: Race, Religion, Color, National Origin, Citizenship, Sex, Sexual Orientation, Gender Identity, Age, Disability, Ancestry, Veteran Status, Genetic Information, Service in the Uniformed Services or any other classification protected by law.\n\n\nApply now\n\n""",Machine Operator
gnytp2,https://www.postjobfree.com/job/gnytp2/machinist-machine-operator-georgetown-ky,"b'\nDescription\n\nMachinist (Georgetown, KY)\n\nShift: 12 hr rotating 6:00 am-6:00 pm/6:00 pm-6:00 am\nPay: $12.65/hr\nJob Description:\nFollows all written instructions to perform slitting, trimming, inspection, packaging and any other processing functions.\nOperates equipment as needed to perform job duties.\nEnsures data is entered into computer system(s).\nPerforms visual checks of product to ensure all applicable standards are met.\nUses measuring devices to ensure product meets all required specifications.\nPerforms all work in a safe manner and ensures safety in the work area.\nParticipates in the continuous improvement program (kai\n\nJob Requirements\n\nRequirements:\n\nAbility to read and interpret documents such as safety rules, quality manuals, operational procedures and work instruction\nAbility to speak effectively before groups of customers or employees of the organization.\nAbility to add, subtract, multiply and divide in all units of measure, using whole numbers, common fractions and decimals.\nKnowledge of metric system, ability to work with computers, mechanically inclined.\nAbility to apply commonsense understanding to carry out instructions furnished in written, oral or diagram form.\n\nResourceMFG offers weekly pay, immediate benefits, career advancement, referral bonus and more!\n\n\n\n\nGo to apply\xc2\xa0\n\n'",Machine Operator
goirsb,https://www.postjobfree.com/job/goirsb/machine-operator-miamisburg-oh,"b'\nAtWork Group \xc2\xa0\xe2\x80\x93\xc2\xa0\r\nRaleigh, NC\nDo you have a great skills as Machine Operator and would like to show them off with a growing company? Our client is looking for qualified Machine Operators who encompass the skill sets to help push production! All qualified candidates are ask to ...\r\n- Neuvoo, Oct 08\n'",Machine Operator
gm92ep,https://www.postjobfree.com/job/gm92ep/operator-machine-ot-penn-yan-ny,"b""\nRemedy Staffing is seeking a Production Operator to join one of our clients in Penn Yan! You will help oversee operational activities and ensure excellent quality control.\nPositions are 12 hour shifts with 42 hours a week, 1st and 3rd shifts available.\nPay starts at $15/hr. on 1st shift / $15.75/hr. on 3rd shift 12 hour shifts\nOT available\nPay raise every 6 months\nBenefits and Paid Holiday's\nGreat company, you will be proud to work for\n\nProduction Operator Responsibilities:\nWeigh or measure materials, ingredients, or products to ensure conformance to requirements.\nCompound or process ingredients or dyes, according to formulas.\nRead work orders to determine production specifications or information.\nOperate machines to mix or blend any of a wide variety of materials.\nProduction Operator Qualifications:\nHigh school diploma or GED\nBasic computer skills and understanding\nCommitted to quality, safety and communication\n\n\nGo to apply\xc2\xa0\n\n""",Machine Operator
ghi1i9,https://www.postjobfree.com/job/ghi1i9/steel-pipe-plastic-houston-tx-77002,"b'\nHOUSTON STEEL PIPE COMPANY NEEDING MACHINE OPERATORS!\n\n$14 UP TO $16 WHEN HIRED ON:\nTemp to hire\nShifts are 7-3, 3-11, 11-7. Rotate every 2 weeks\n\nMUST HAVE MACHINE OPERATING EXPERIENCE FROM STEEL, PIPE OR PLASTIC INDUSTRIES PREFERRED EXTRUSION, HYDRO, STEEL STRIP AND REEL TO REEL\n\nPreferably 1 year experience in a forward thinking manufacturing environment or the equivalent combination of education and experience.\nHigh school diploma or equivalent\nAbility to write routine reports and correspondence.\nAbility to speak effectively before groups of customers or employees of organization.\nAbility to interpret a variety of instructions furnished in written, oral, diagram or schedule form.\nAbility to solve practical problems and deal with situations where only limited standardization exists.\nOperators monitor the machines, put info in an HDMI system, some manual work. Forklift operating, overhead crane.\nNon climate controlled environment.\n\n**WILL PERFORM BACKROUND AND DRUG SCREEN ON SITE**\n\nL.K. JORDAN & ASSOCIATES IS AN EQUAL OPPORTUNITY EMPLOYER\n\n\nApply now\n\n'",Machine Operator
gnl69s,https://www.postjobfree.com/job/gnl69s/machine-operator-oil-los-gatos-ca,"b'\nNational Park Service, Wyndham Worldwide, and Valvoline Instant Oil Change in roles such as Technician, Maintenance Supervisor, and driver\nand others in the Installation and Maintenance industry.\n\n\nGo to apply\xc2\xa0\n\n'",Machine Operator
goc038,https://www.postjobfree.com/job/goc038/machine-operator-randstad-bristol-ct,"b""\nAre you an experienced Machine Operator looking to join a great company? We are looking for you! 2nd shift, 1:30 pm to 10:00 PM, required to train on the 1st shift for first week.\n\nCall Anita to schedule an interview to learn more,\n\nResponsibilities:\nMonitor and Operate Machines\nAccurately measure material\nFollow both verbal and written direction\n\nWorking hours: 1:30 PM - 10:00 PM\n\nSkills:\nExperience operating machines\nExperience using measuring tools\nAttention to detail\nAccurate documentation\nSafety Conscious\n\nEducation:\nHigh School\n\nExperience:\nExperienced\n\nQualifications:\nExperience operating machines\nExperience using measuring tools\nAttention to detail\nAccurate documentation\nSafety Conscious\n\nCall Anita, to schedule your interview today!\n\nWe offer phone and digital interviews\n\nRandstad is a world leader in matching great people with great companies. Our experienced agents will listen carefully to your employment needs and then work diligently to match your skills and qualifications to the right job and company. Whether you're looking for temporary, temporary-to-permanent or permanent opportunities, no one works harder for you than Randstad. EEO Employer: Race, Religion, Color, National Origin, Citizenship, Sex, Sexual Orientation, Gender Identity, Age, Disability, Ancestry, Veteran Status, Genetic Information, Service in the Uniformed Services or any other classification protected by law.\n\n\nGo to apply\xc2\xa0\n\n""",Machine Operator
goj71g,https://www.postjobfree.com/job/goj71g/operator-chemical-machine-raw-othello-wa,"b'\nMachine OperatorOthello, WASUMMARY Set up, monitor, adjust, and operate continuous flow or tank-type product processing equipment, such as chipper, hotbreak, finishers, and cooling tubes (decanter and clarifier) to ensure product meets specifications and to prepare product for next stage of the production process.\nThese machines extract, sort, or separate liquids, gases, or solids from other materials to recover a refined product.\nCoordinates operation of chipper and dumping.\nTo perform this job successfully, an individual must be able to perform each essential duty satisfactorily.\nThe requirements listed below are representative of the essential functions, qualifications, physical demands, and work environment encountered in this position.\nReasonable accommodations may be made to enable individuals with disabilities to work and perform in the essential functions in this work environment.\nESSENTIAL FUNCTIONS 1.\nIt is the responsibility of each employee at SVZ-USA to uphold and support all food safety rules, regulations, and requirements.\nSVZ-USA considers food safety a core value that ensures a safe and wholesome food product.\n2.\nWork safely and wear personal protective equipment (PPE) as trained.\n3.\nCooperate and communicate with all team members to efficiently complete work.\n4.\nArrive to work on time and at times, work flexible schedule to come in early and stay late as needed.\n5.\nControls raw material flow.\n6.\nSet up, operate, monitor, and adjust chipper, hotbreak, finishers, presses, and cooling temperatures, (decanter and clarifier) equipment to meet product specifications.\n7.\nAssemble fittings, valves, bowls, plates, disks, impeller shafts, and other parts to equipment in order to prepare equipment for operation.\n8.\nCIP or clean and sterilize tanks, screens, inflow pipes, production areas, and equipment, using hoses, brushes, scrapers, and chemical solutions.\n9.\nMix proper chemical amounts for sanitizing, cleaning and washing 10.\nTurn valves to pump sterilizing solutions and rinse water through pipes and equipment, and to spray tanks.\n11.\nMonitor product quality and collect and store samples of products for laboratory analysis.\n12.\nTest samples to determine viscosity, acidity, solids, color, Brix, (turbidity, and clarity) using laboratory test equipment such as viscometers, pH meters.\n13.\nCommunicate processing instructions to other workers.\n14.\nConnect pipes and transfer hoses between tanks and processing equipment.\n15.\nDump, pour, or load specified amounts finishing agents into equipment or tanks and release to Aseptic Operator for further processing.\n16.\nInspect machines and equipment for hazards, operating efficiency, malfunctions, wear, and leaks.\nInstall or maintain hoses, pumps, filters, or screens in order to maintain processing equipment, using hand tools.\n18.\nMaintain logs of instrument readings, test results, and shift production on operator report sheets.\n19.\nMeasure or weigh materials to be refined, mixed, transferred, stored, or otherwise processed.\n20.\n(Ensure correct enzyme formula to product tank.) 21.\nMonitor material flow and instruments such as temperature indicators, and meters, in order to ensure optimal processing conditions.\nMonitor tank filling and draining.\n22.\nRemove clogs, defects, and impurities from machines, tanks, screens, or other processing equipment.\n23.\nSet or adjust machine controls to regulate conditions such as material flow, temperature, and pressure.\n24.\nStart agitators, pumps, or centrifuge machines, then turn valves or move controls to admit, drain, separate, clarify, mix, or transfer materials.\n25.\nOperate forklift safely and efficiently to lift and move product, containers, or machinery.\n26.\nVarious other duties as assigned by supervisor such as General Laborer.\nQUALIFICATION REQUIREMENTS Knowledge: ? Knowledge of raw materials, production processes, quality control, costs, and other techniques.\n? Basic knowledge of chemistry.\n? Knowledge of machines and tools, including their uses, repair, and maintenance.\n? Knowledge of basic arithmetic.\n? Knowledge of equipment and procedures for safe operations for the protection of people and property.\nSkills: ? Watching gauges, dials, or other indicators to make sure a machine is working properly.\n? Monitoring/Assessing performance of yourself, other individuals to make improvements.\n? Controlling operations of equipment or systems.\n? Identifying problems and reviewing related information to develop and evaluate options and implement solutions.\n? Using logic and reasoning to identify the strengths and weaknesses of alternative solutions, conclusions or approaches to problems.\n? Considering the relative costs and benefits of potential actions to choose the most appropriate one.\n? Conducting tests and inspections of products, services, or processes to evaluate quality or performance.\n? Talking to others to convey information effectively in English.\n? Communicating effectively in writing as appropriate for the needs of the audience in English.\nAbilities: ? The ability to quickly and accurately compare similarities and differences among sets of letters, numbers, objects, pictures, or patterns.\nThe things to be compared may be presented at the same time or one after the other.\nThis ability also includes comparing a presented object with a remembered object.\n\n\nGo to apply\xc2\xa0\n\n'",Machine Operator
gn8xyw,https://www.postjobfree.com/job/gn8xyw/injection-molding-net-plant-eldridge-ia,"b'\nLCI \xc2\xa0\xe2\x80\x93\xc2\xa0\r\nDurham, NC\nLC Industries, a multi-site manufacturing, distribution, retail and E-Commerce company is seeking a Machine Operator to join our team. Description: Tend to packaging machine. Free machine of any objects that interrupt its operation. Prepare...\r\n- ZipRecruiter, Sep 20\n'",Machine Operator
gokucp,https://www.postjobfree.com/job/gokucp/machine-operator-terre-haute-in,"b'\nAtWork Group \xc2\xa0\xe2\x80\x93\xc2\xa0\r\nRaleigh, NC\nDo you have a great skills as Machine Operator and would like to show them off with a growing company? Our client is looking for qualified Machine Operators who encompass the skill sets to help push production! All qualified candidates are ask to ...\r\n- Neuvoo, Oct 08\n'",Machine Operator
gns4jg,https://www.postjobfree.com/job/gns4jg/machine-operator-randstad-piscataway-nj,"b""\nMachine Operator\n\n**job details:**\n\n+ location:Piscataway, NJ\n\n+ salary:$13 - $15 per hour\n\n+ date posted:Monday, October 7, 2019\n\n+ experience:Entry Level\n\n+ job type:Temp to Perm\n\n+ industry:Manufacturing\n\n+ reference:S_807025\n\n+ questions:nicholas.caminiti@randstadusa.com908-791-0780\n\n**job description**\n\nMachine Operator\n\nMachine Operator Needed !\n\n2nd shift opportunity available.\n\n3 pm - 11:30 pm Monday - Friday.\n\nPay rate $13 - 15/hr.\n\nResponsibilities:\n\n- Placing material on machine.\n\n- Monitoring machine for issues or jams.\n\n- Notify Supervisor of all machine issues.\n\n- Labeling and moving finished material.\n\nWorking hours: 3:00 PM - 12:00 AM\n\nSkills:\n\n- Material Handling\n\n- Machine Operation\n\n- Lifting up to 50 lbs (or 50+ lbs with assistance).\n\n- Labeling\n\n- Sorting\n\nEducation:\n\nHigh School\n\nExperience:\n\nEntry Level\n\nQualifications:\n\n- Must be able to bend, lift, stand, walk and carry material for 8+ hours a day.\n\n- Previous Machine Operating experience is a plus.\n\n- Must be able to oversee machine, belts, moving parts and moving materials.\n\n- Must be able to communicate clearly with technician to troubleshoot issues.\n\nFor further questions or inquiries please call or email:\n\nRandstad is a world leader in matching great people with great companies. Our experienced agents will listen carefully to your employment needs and then work diligently to match your skills and qualifications to the right job and company. Whether you're looking for temporary, temporary-to-permanent or permanent opportunities, no one works harder for you than Randstad. EEO Employer: Race, Religion, Color, National Origin, Citizenship, Sex, Sexual Orientation, Gender Identity, Age, Disability, Ancestry, Veteran Status, Genetic Information, Service in the Uniformed Services or any other classification protected by law.\n\n\nApply now\n\n""",Machine Operator
gmnzwg,https://www.postjobfree.com/job/gmnzwg/machine-operator-hvac-dublin-ca-94568,"b'\nAtWork Group \xc2\xa0\xe2\x80\x93\xc2\xa0\r\nRaleigh, NC\nDo you have a great skills as Machine Operator and would like to show them off with a growing company? Our client is looking for qualified Machine Operators who encompass the skill sets to help push production! All qualified candidates are ask to ...\r\n- Neuvoo, Oct 08\n'",Machine Operator
