,Job ID,Job Link,Text,Job Title,categories
510,gk5ys3,https://www.postjobfree.com/job/gk5ys3/cad-welding-steel-laser-ringgold-ga,"b'
Operate AMADA laser machine cutting steel and aluminum plate in our Machine Shop and Welding Fabrication manufacturing plant.
Qualifications:
Read and interpret CAD part drawings.
Lift 45 lbs.
Operate Windows based computer systems.
Have familiarity with measuring devices such as tape measure and calipers to meet standards of quality control.


Go to apply 

'",Machine Operator,set(['Machine Operator'])
511,goeoj1,https://www.postjobfree.com/job/goeoj1/depot-loader-customer-cpc-bristol-united,"b""
We're looking for an Regional HGV Class 1 Driver based at our depot in Bristol, but travelling across the South West region.

This is an excellent opportunity to join the UK market leader in powered access.

As an HGV class 1 driver we are looking for people that have the correct licences, hold a CPC card, enjoy dealing with people on a daily basis, have excellent customer service skills and understand the importance of health and safety within an organisation.

If this is you and you want to know more then please apply today.

In return you'll receive a competitive salary, 25 days holiday, health insurance and life assurance.

This is a permanent role.

Responsibilities include:
- Load and unload machines in accordance with the Company code of practice and use appropriate equipment.

Maintaining security of load when loading, transporting and delivering machines.

Handover machines to customers and familiarise customers with machine operation.

Carry out daily checks on vehicle and ancillary equipment.

Comply with legislation regarding vehicle safety, tachographs operation and working time.

Relay appropriate customer queries to depot staff as required.

Act as an ambassador for the company, providing high standard of customer care and being polite at all times.

Accurately complete all relevant paperwork.

About you:
- You must hold a Class 1 licence & a full CPC Card.

IPAF licence strongly preferred, but not essential.

Experience of driving a low loader, car transporter, recovery vehicle or delivering construction equipment is highly preferred.

An understanding of the importance of customer service is essential, this is not an A to B driving job and there is a lot of customer contact.

Flexible with working hours and able to stay away from home.

Part of the Loxam Group, Nationwide Platforms is the UK’s largest powered access specialist with a fleet of more than 13,000 machines operating from a network of 30 depots.

With a workforce of more than 900 employees and 25 years’ experience in working at height, it has unprecedented knowledge on the widest range of access platforms as well as expertise on specific product, site and working at height challenges.


Go to apply 

""",Machine Operator,set(['Machine Operator'])
512,go37gh,https://www.postjobfree.com/job/go37gh/cnc-machine-operator-lakewood-township,"b'
We are seeking a CNC Machine Operator to join our team! You will operate and repair a variety of machines and mechanical instruments.
Responsibilities:
Set-up and operate machine tools to produce precision parts and instruments
Modify parts and materials to improve overall production
Test completed equipment to detect and remove defects
Perform routine maintenance on machinery
Calculate dimensions and tolerance using measuring instruments
Qualifications:
Previous experience in machinery or other related fields
Familiarity machine tools and equipment
Strong analytical and mathematical skills
Strong attention to detail


Go to apply 

'",Machine Operator,set(['Machine Operator'])
513,gmfpeb,https://www.postjobfree.com/job/gmfpeb/screw-machine-operator-bloomingdale-il,"b""
We are looking for experienced New Britain, Davenport, Wickman and Euroturn Screw Machine operators.
Excellent salary potential (commensurate with experience). Competitive benefit package including health, dental, life, disability, and 401K plan with employer match.
Responsible for running two machines concurrently. Examines blueprints and work orders to determine finished specifications of parts. Loads material into machine for production. Starts machine, observes operation, and verifies conformance of parts to specifications, using measuring instruments, such as gages, calipers, and micrometers.
The candidate must possess the following:
· Ability to communicate effectively with coworkers
· Must be able to use gages
· Advanced blueprint reading skills
· Ability to grind own tools
· Knowledge of machine functions
· Basic machine repair knowledge
· Must use SPC
· Ability to use Vantage
· Basic computer skills
· Basic math and reading skills
· Must be able to lift up to 50 pounds
· Mechanical aptitude
· Ability to read and understand basic English
· Safety minded at all times
Must be to pass background check and drug screen
Job Type: Full-time

•Principals only. Recruiters, please don't contact this job poster.
•do NOT contact us with unsolicited services or offers


Go to apply 

""",Machine Operator,set(['Machine Operator'])
514,ge0crm,https://www.postjobfree.com/job/ge0crm/cnc-machine-operator-aerospace-lynn-ma,"b'
Launch your career forward with a unique opportunity to play a vital role at a dynamic aerospace components manufacturer. At the HORST Engineering Family of Companies, the sky isn’t the limit. It’s just the beginning. For more than seventy years we have manufactured components that keep aircraft flying. With relentless precision and quality, we continuously improve and learn new ways to propel aerospace and the other high technology industries upward. And we make it all happen as a family. As a third generation family business, our commitment to our community has been the cornerstone of our success. We aren’t just made in the USA, we are made by the USA. And together, we lift you up.
The aerospace sector is experiencing fantastic growth and investment. We manufacture precision parts for some of the best OEM customers in the industry. Join a modern company that makes the critical hardware that helps keep commercial and military planes, helicopters, and rockets in the air. We help people fly safely.
Why join our team?
Work for an established 3rd generation family business with a strong Core Purpose and Core Values.
Work for a Senior Leadership Team that has established a multi-year growth plan
Engage with dynamic professional leadership that vigorously supports innovation.
Job Summary:
This first shift machine operator position is part of the Manufacturing Team and is based at Sterling Machine Company (Lynn, MA)
Responsibilities:
Set-up and operate CNC Lathes (2-axis and multi-axis) (e.g. Eurotech, Hardinge, Wasino, Okuma, etc.)
Will work with blueprints, operation sheets, and other work instructions
Requirements:
3 years of set-up experience minimum required
Experience with aerospace products and/or other close tolerance parts is a plus
Must be familiar with Fanuc and/or Okuma Controls
Must be able to set tools, change tools, edit programs
Must be able to use standard gauges and inspection techniques
Experience with SPC, inspection documentation, and problem solving is a plus


Go to apply 

'",Machine Operator,set(['Machine Operator'])
515,gl2up5,https://www.postjobfree.com/job/gl2up5/2-depot-customer-care-cpc-slough-england,"b'
Are you looking for a change? Do you want to get away from working any 5 days from 7 days and work Mon to Fri, with regular hours? Then this is the role for you We are looking for Class 2 HGV drivers, to join our Darlaston, Birmingham Depot 48 hours per week predominately Monday-Friday and days only Additional weekend work available.

This is an excellent opportunity to join the UK market leader in powered access.

As an HGV driver we are looking for people that have the correct licences, hold a CPC card, enjoy dealing with people on a daily basis, have excellent customer service skills and understand the importance of health and safety within an organisation.

If this is you and you want to know more then please apply today.

Responsibilities include: â¢ Load and unload machines in accordance with the Company code of practice and use appropriate equipment.

â¢ Maintaining security of load when loading, transporting and delivering machines.

â¢ Handover machines to customers and familiarise customers with machine operation â¢ Carry out daily checks on vehicle and ancillary equipment.

â¢ Comply with legislation regarding vehicle safety, tachographs operation and working time.

â¢ Relay appropriate customer queries to depot staff as required.

â¢ Act as an ambassador for the company, providing high standard of customer care and being polite at all times.

â¢ Accurately complete all relevant paperwork.

The ideal candidate will have: â¢ You must hold a Class 2 licence & a full CPC Card â¢ Experience of delivering construction equipment is desirable.

â¢ An understanding of the importance of customer service is essential â¢ An understanding of vehicle safety and upkeep.

In return you will receive: â¢ A Competitive Salary â¢ Full Training and Induction programme will be given â¢ Life assurance Pension â¢ Westfield Health Cash Plan


Go to apply 

'",Machine Operator,set(['Machine Operator'])
516,gmc520,https://www.postjobfree.com/job/gmc520/machine-operator-bloomingdale-il,"b""
We are looking for experienced New Britain, Davenport, Wickman and Euroturn Screw Machine operators.
Excellent salary potential (commensurate with experience). Competitive benefit package including health, dental, life, disability, and 401K plan with employer match.
Responsible for running two machines concurrently. Examines blueprints and work orders to determine finished specifications of parts. Loads material into machine for production. Starts machine, observes operation, and verifies conformance of parts to specifications, using measuring instruments, such as gages, calipers, and micrometers.
The candidate must possess the following:
· Ability to communicate effectively with coworkers
· Must be able to use gages
· Advanced blueprint reading skills
· Ability to grind own tools
· Knowledge of machine functions
· Basic machine repair knowledge
· Must use SPC
· Ability to use Vantage
· Basic computer skills
· Basic math and reading skills
· Must be able to lift up to 50 pounds
· Mechanical aptitude
· Ability to read and understand basic English
· Safety minded at all times
Must be to pass background check and drug screen
Job Type: Full-time

•Principals only. Recruiters, please don't contact this job poster.
•do NOT contact us with unsolicited services or offers


Go to apply 

""",Machine Operator,set(['Machine Operator'])
517,gobzq0,https://www.postjobfree.com/job/gobzq0/cnc-programmer-mill-welder-olympia-wa,"b'
We are a growing medical device prototyping job shop in need of another in-house CNC Programmer and Operator. Candidate must live within 30 miles of Olympia, WA and have English as a first language. The ideal candidate will be experienced in MasterCAM or similar CAM software, have a good attitude, be a team player, and can work in a fast-paced environment. A working interview will be required of all applicants. Expect to program a part in MasterCam as a part of your interview process and show examples of your previous work, if able. This is a fast-paced prototyping shop and you will be given challenging projects using the latest tooling and exotic materials. You will run a 4 axis F500 mill and a CNC lathe and you’ll have access to two manual lathes, a manual mill, TIG welder, fiber laser etcher, heat treatment, and more in-house processes. We are looking to expand our current machine lineup and you will help expand our shop! We will set you up for success and give you the tools you need. You will work with some of the best materials and tooling available to machine prototype custom medical devices and assemblies. All tooling and materials is supplied by us – you do not need your own tools. Ideal candidate will have MasterCAM training and experience and be able to test and proof their own programs. Pay dependent on experience and qualifications, expect $20 to $35 an hour. You will work directly with another CNC programmer and machinist as well as the engineering team.
Job Requirements:
- Ability to program simple to complex parts in MasterCam 2018 imported from Solidworks 2017
- Use Fanuc Controls on CNC mill and lathe
- Setup, Proof, and Adjust programs to run on CNC lathe and mill
- Read and interpret engineering drawings and GD&T
- Monitor and control feeds and speeds, select appropriate tools and materials for the job, perform machine maintenance, and monitor the progress of machining while making on-the-fly adjustments
- Effectively communicate with the engineering team and shop manager for improvements
- Properly measure and inspect machined parts using micrometers, calipers, dial indicators, etc.
- Highly organized, effective note taker, with strong mechanical aptitude
- Moderate walking, standing, heavy lifting, carrying, stooping, bending, kneeling, and reaching
- Work with machinery with moving parts and frequent exposure to fumes, dust and noise
- Able to lift up to 50 lbs
Job Qualification Requirements (must be met to obtain an interview):
- MasterCam Training, 1 year minimum experience or other applicable substitution -Preferred applicant has 100 hours of manual mill and/or lathe experience
- Must have at least 100 hours CNC mill and/or lathe experience
- Able to high tolerance machine +/- 0.001” or better
- Must live within 30 miles of Olympia WA
- High School Diploma or equivalent
Job Type: Full-time, 40 hours a week, Monday through Friday.
Shop Hours: Monday through Friday 7:00am to 3:30pm. Overtime available but not required.


Go to apply 

'",Machine Operator,set(['Machine Operator'])
518,goxmsp,https://www.postjobfree.com/job/goxmsp/quality-inspector-laser-indianapolis-in,"b'
Major Tool & Machine is looking for a Quality Inspector/Laser Tracker Operator who is responsible to safely inspect product. Inspectors are a technical resource for the company in matters relating to product quality. Executequality inspection operations, as described in the Manufacturing Routing, on time and within the length of time estimated for the operation. Actual results in the form of work center efficiencies and non-conformances will be compared to the goals to evaluate whether the goal has been achieved. Applicants should have the following:

--- A positive attitude and be able to work under pressure

--- Be a self-starter

--- The ability to multi-task

--- A good work ethic and good attendance

--- The ability to communicate well with all levels of employees within the company

Job Duties:

--- Support the assignments given to them by the Quality Inspection Team Leader

--- Perform quality inspection operations and complete the associated documentation

--- Apply the requirements of the Quality System in performance of daily assignments

--- Report any anomalies (non-conformances, time overruns, accidents) to the Quality Inspection Team Leader

--- Assist team members with technical support

--- Maintain the work area (cleanliness, organization, etc.)

--- Take part in team meetings

--- Move laser tracker about the shop to inspect parts on and off machines

--- Work concurrently with machinists with laser assist of in-process parts

--- Work with Maintenance to perform scheduled machine assessments

Educational Experience - High School diploma or GED required, education in trade school, vocational education, or apprenticeship preferred.

Experience - Must be a competent inspector possessing math, communication, and computer skills. Previous inspection experience is desired. A strong knowledge of GD&T required. A minimum of three years related work experience using Laser Trackers for inspection desired. Experience with Verisurf preferred.

Excellent Benefits including: Health, Dental and Vision insurance options, Onsite Health and Wellness Center, Health Savings Account (HSA), Flexible Spending Account (FSA), 401k, Paid Time Off (PTO), 10 paid Holidays, Life Insurance, Voluntary Life for dependents, Educational Assistance, Short & Long Term Disability Insurance. We care about the health of our employees and provide a tobacco free facility, onsite fitness center and wellness events.

We are proud to be an Equal Opportunity, Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, national origin, age, sexual orientation, gender identity, disability or veteran status.


Go to apply 

'",Machine Operator,set(['Machine Operator'])
519,gnam58,https://www.postjobfree.com/job/gnam58/trainee-cnc-operator-san-jacinto-ca,"b'
We are looking to fill a CNC Operator or CNC Operator Trainee position. As a CNC Operator you will be responsible for the following:
Running CNC Lathes and Mills
Deburring
Inspecting parts with various precision tools (Micrometers, gages, tri-rolls, Johnson gages, comparator, etc.).
Changing offsets on CNCs to account for dimensional changes.
Changing tools (endmills, inserts, etc.) on CNC machines
Read Prints or Operator Sketches
Prospective employees are required to have the following:
Reliable Transportation
Ability to work 1st shift
Motor Skills
Common Sense
Ability to work in a fast paced environment.
Ability to work well with others.
Operator experience is not required, but is preferred. Compensation is based off of experience and will be determined during the interview process.


Go to apply 

'",Machine Operator,set(['Machine Operator'])
520,go6k6h,https://www.postjobfree.com/job/go6k6h/lathe-operator-team-cnc-bloomingdale-il,"b'
Be able to run CNC Lathes and ideally be able to preform some level of set-up . Must examine blueprint or word order to determine finished specification of parts. Must have 3-5 years of experience on a machine listed below with tool change capability. Experience supervising others a plus.

Qualifying Lathe experience on:
Puma
Okuma
Star
Index
Hydromat
Mori-Seiki
Takamaz

No Mills or Mazaks


Go to apply 

'",Machine Operator,set(['Machine Operator'])
521,gnp8cc,https://www.postjobfree.com/job/gnp8cc/screw-machine-operator-bloomingdale-il,"b""
We are looking for 2nd shift experienced New Britain, Davenport, Wickman and Euroturn Screw Machine operators.
Excellent salary potential (commensurate with experience). Competitive benefit package including health, dental, life, disability, and 401K plan with employer match.
2nd shift is 5pm to 3 am.
Responsible for running two machines concurrently. Examines blueprints and work orders to determine finished specifications of parts. Loads material into machine for production. Starts machine, observes operation, and verifies conformance of parts to specifications, using measuring instruments, such as gages, calipers, and micrometers.
The candidate must possess the following:
· Ability to communicate effectively with coworkers
· Must be able to use gages
· Advanced blueprint reading skills
· Ability to grind own tools
· Knowledge of machine functions
· Basic machine repair knowledge
· Must use SPC
· Ability to use Vantage
· Basic computer skills
· Basic math and reading skills
· Must be able to lift up to 50 pounds
· Mechanical aptitude
· Ability to read and understand basic English
· Safety minded at all times
Must be to pass background check and drug screen
Job Type: Full-time

•Principals only. Recruiters, please don't contact this job poster.
•do NOT contact us with unsolicited services or offers


Go to apply 

""",Machine Operator,set(['Machine Operator'])
