,Job ID,Job Link,Text,Job Title,categories
2460,go2ccv,https://www.postjobfree.com/job/go2ccv/ship-shipping-windows-daytona-beach-fl,"b""
Kforce has a client in search of a Windows 10 Technician in Daytona Beach, Florida (FL).Summary:The candidate will be ready to deploy February 13 images for 3 business units and contacting people that have Windows 7 images. They will set up profiles, copy files, getting ready for shipping and receiving. The candidate will be following up with employee, set up on new computer. This is all on site, ship out of company Tablets need to be wiped part of the process for each branch - 600 kiosks. All customers are internal/employees ServiceNow asset tracking - 1,000 assets Big project experience would be great!They have windows 10 image that should be ready to go February 1st and they need to deploy the computers to the various branches. They have 3 different images for 3 different locations. They are looking to upgrade Windows 7 to Windows 10-profiles, shipping, imaging, etc. They also have Kiosks at locations that are Windows 7 and will be going towards galaxy tables so this stuff will need to be upgraded too. They have 600 branches so lots of work to be done. They don't need to have tablet experience they will train on that. They are in the process of building an imaging station-they have a reserved conference room for them for this project. The client will be providing cell phones for this work. They do everything through service now for inventory-they do audits weekly. Following up with the employee once they get these computers to make sure it's going well. Everything will be shipping out of their office so no travel needed.

* To be considered for this position, candidates must have experience in a similar role or they must possess significant knowledge, experience, and abilities to successfully perform the responsibilities listed

* Relevant education and/or training will be considered a plus

Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.*Compensation Type:*Hours*Minimum Compensation:*0.00*Maximum Compensation:*0.00


Go to apply 

""",Technician,set(['Technician'])
2461,googrt,https://www.postjobfree.com/job/googrt/assembly-laser-optic-data-marlborough-ma,"b'
Our Technicians have exciting hands-on positions in which they build lasers and laser components. These positions require knowledge of electronics and optics theory, assembly, testing, and maintaining circuitry with electronic and optic components.
Duties:
Perform a full range of technical assembly including small piece installations, inspections, cleaning, measuring and use of magnification equipment
Ability to read and understand schematics and accurately follow verbal or written instructions
Data entry skills
Excellent manual dexterity and attention to detail
Strong documentation skills using MS Windows, Excel, and Word or equivalent.
Comfortable working in a cleanroom environment on a consistent and regular basis


Go to apply 

'",Technician,set(['Technician'])
2462,gpk3tc,https://www.postjobfree.com/job/gpk3tc/lab-technician-parts-raymond-oh-43067,"b'
Can prepare and conduct standard tests for respective area.
Operates all equipment in area correctly and safely and can instruct less experienced technicians, as needed.
Able to troubleshoot all testing equipment to a component level. Uses lab scheduling & data storage software/systems.
Able to fabricate or modify parts or systems to match design directions.
Can break testing into tasks & direct others on those tasks.
Applies standard techniques, procedures, and criteria to perform asigned tasks as part of broader assignment.
Must have 6+ years closely related experience or related associates degree and 4+ years experience.


Go to apply 

'",Technician,set(['Technician'])
2463,glytfg,https://www.postjobfree.com/job/glytfg/desktop-mac-os-support-santa-clara-ca,"b'
TECHNICIAN POSITION

Project Overview:

- Desktop Support
- Project Management
- Imaging Windows OS
- Imaging Mac OS
- Deploying PC hardware
- Win 7
- Mac OS 10

The Santa Clara University will undergo a desktop/laptop upgrade over a period of time (TBD). ProActive will direct and coordinate the technical deployment, upgrade and transferring of data. We will produce and maintain an upgrade matrix to ensure all systems are deployed and set up within the projected timelines.


Go to apply 

'",Technician,set(['Technician'])
2464,gogk8q,https://www.postjobfree.com/job/gogk8q/bpo-chemical-project-sap-corvallis-or,"b""
RESPONSIBILITIES:Kforce has a client in search of a Technician in Corvallis, Oregon (OR).

Essential Functions:
Inventory Management:

Learn and develop proficiency in position specific software systems including chemical management software CMS and others as needed

Ensure safe storage of raw materials and finished products within the supplier's premises

Ensure safe storage of chemicals (knowledge of chemical safety regarding segregation of chemicals)

Track chemicals for expiration

Ensure consolidated bin stock management/labeling

Operational material/supplies tracking

BOM creation/management

Project Coordinator:

Logical problem-solving skills

Business management background and training

Good familiarity with financial reporting and purchasing processes

Coordinate or assist on projects

Demonstrate excellent communication skills, written and oral, and the ability to communicate with team members across functions and geographies

Effectively handle multiple possibly conflicting assignments with high attention to detail and ability to identify and correct errors

Work in a fast paced, multi team environment where team members plan and facilitate activities

Active member of lab improvement teams and 5S efforts

Coordinate waste disposal and semi-annual lab cleanups

Order Fulfillment:

Order chemicals and use the Chemical Management System for the labs; Follow current processes for chemical approval and safety data sheet availability

Prepare & deliver orders to the company for all items against issued BPO

Validate all orders within one business day of being submitted

Provide confirmation to customer of the estimated delivery dates for all requested parts upon receipt of their PO

Provide tracking/invoice information to the company when order is to be filled

Communicate to the customer any issues with order fulfillment, including, but not limited to: obsolete parts, docs issues, payment or shipping issues/delays

REQUIREMENTS:
Technical training; 2-year AS degree or equivalent; Basic chemical handling

3+ years of experience as a project coordinator or administrative specialist

Technically competent in the following:

Program and project management

Inventory management

Part Adds/Updates/Returns

Order Fulfillment/Quotations

Shipping (domestic & international)

Invoicing

Following quality processes and procedures

Able to do metric reporting, charts, graphs

Proficiency or ability to learn MS Office and other software:

Microsoft SharePoint (user and administrator)

Microsoft Excel, PowerPoint, Visio, Word, Project

Business tools, DocuSign, Ariba, SAP

Communication tools (email, IM)

Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.


Go to apply 

""",Technician,set(['Technician'])
2465,goyhwv,https://www.postjobfree.com/job/goyhwv/commissioning-admin-oil-tfs-bluefield-va,"b'
Technician

**job details:**

+ location:Bluefield, VA

+ salary:$15 - $22.48 per hour

+ date posted:Thursday, October 10, 2019

+ experience:1 years

+ job type:Contract

+ industry:Oil and Gas Extraction

+ reference:152877

**job description**

Technician

Contract position: A Technician is needed for a world class utility company in the Bluefield, VA area. This role will review issued project prints (one line, schematics, and equipment drawings) to gather information about equipment to be installed on a project, as needed. No per diem available. Mon-Thus 7am-5:30pm Possible OT. 75% office 25% field.

**Responsibilities for the Technician**

+ Coordinate the review, use, and final upload of job specific TFS Capital Project Testing and Commissioning Checklists and serve as a liaison between the Central Construction Admin team and the TFS Field team.

+ Scan and/or upload completed Capital Checklists to IPS after each major in-service milestone and at the completion of the project.

+ Receive testing documentation from the Field and record the information in IPS. Review, add, and edit asset data attributes in IPS for new capital assets.

**Requirements for the Technician**

+ Microsoft Excel and Outlook experience required. Construction and utility experience preferred.

+ Ability to read and understand Schematic Drawings preferred.

**Benefits**

+ Healthcare

+ 401k

Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.


Go to apply 

'",Technician,set(['Technician'])
2466,gpqitk,https://www.postjobfree.com/job/gpqitk/chemistry-instrumentation-pleasanton-ca,"b""
Pay Rate: $33.00/hour
Duration: 1 Year
Shift: 8-5pm
Job Description:The Clorox Company has an opportunity in the Advanced Measurement Sciences (AMS) – Analytical Group at our Research and Development Center in Pleasanton, California for an experienced chemist (Technician). As a Technician in the AMS – Analytical group, you will be part of a team growing numerous brands across the Clorox portfolio, including Clorox Wipes, Burt's Bees, Hidden Valley Ranch dressing, Brita water filters and others. Through collaboration with Scientists in the group and inter-functionally between groups, you will look to help create over $150MM of value per year. Daily responsibilities include product and material analysis, method development and data analysis. You will work closely with Scientists to provide reports, identify issues and recommend next steps based on experimentation. You may also have the opportunity to take on non-project specific initiatives within the department to increase the knowledge base and functionality of the group as a whole.
We require someone with direct hands-on experience and expertise with:

Various wet chemistry techniques including standard sample preparation methodologies such as accurate weighing, pipetting, centrifugation, or characterization and processing methodologies such as pH adjustment, titration, dilution, moisture content, extraction, or drying; expertise in the preparation and use of calibration standards and controls.
Chemical and biochemical assay development, optimization, transfer, validation.
Programming, use of, and analysis of data from, automated liquid handling HTP instrumentation.
Imaging methodologies including image capture/microscope techniques and analysis.
Experience in analyzing a variety of raw materials, process intermediates, and finished products in the following consumer goods industries is highly desired: Household and institutional cleaning products, personal care, foods, charcoal, litter, water filtration, nutraceuticals, and probiotics.
Knowledge of Microbiology and microbial characterization methodologies is a plus.
Demonstrated knowledge of statistical analysis. Ability to summarize and report analytical results, perform trend analysis, and implement corrective action as needed.
Strong willingness and aptitude to learn and master new tools and skills.
Experience in working collaboratively with multi-functional teams in a fast paced environment, and in providing guidance/training for others on routine assignments.
Ability to multi-task and manage work efforts on multiple projects according to assigned priorities.
Excellent adherence to lab and chemical safety requirements, company documentation policies, and a strong demonstrated work ethic.
Education Level/Degree:

Accurately follow assay and safety procedures, and SOPs.
Perform reliable sample preparation and analytical testing in the lab using various analytical chemistry techniques.
Optimize sample preparation and analytical methodologies as needed.
Operate related equipment and software under peak performance and safety conditions.
Maintain equipment and software, upgrading and making purchase recommendations for new capabilities as necessary.
Process and report analytical data using instrument software, Microsoft Excel, Word, and PowerPoint. Knowledge of Outlook and SharePoint preferred.
Accurately and promptly instrument log data and lab activities in log or lab notebooks.
Present data to project team members and management: The ability to communicate plans and explain results is a must. Well-developed writing and speaking skills are required.
Participate in general lab management for the wet chemistry lab such as in maintaining an organized, clean and safe lab environment/workspace, maintaining or repairing instrumentation, performing calibrations, keeping instrument, and chemical inventory records.Years and Type of Experience:

3-5+ years' experience working in an analytical chemistry lab in a consumer goods, chemicals, crop protection, pharmaceutical company, or contract research organization.
B.Sc. in Chemistry, Biochemistry, or related field.


Go to apply 

""",Technician,set(['Technician'])
2467,gn6vaq,https://www.postjobfree.com/job/gn6vaq/shop-foreman-van-technician-melville-ny,"b""
We are seeking a full time technician that is responsible for, but not limited to the following... Installation of stairlifts, wheelchair lifts, and ramps Parts ordering, shop supervisor, inventory control, and general maintenance of the facility.
Stairlift experience a plus, but not necessary (we will train). 5+ years of mechanical experience. High school diploma or equivalent. Clean Driver's License. We are primarily dealing with elderly people. The candidate must present themselves to our clients in a clean, professional, courteous, and compassionate manor.
We provide our technicians with a van (that they can take home), tools, fuel, and vehicle insurance.
Salary based upon experience.


Go to apply 

""",Technician,set(['Technician'])
2468,go5g1o,https://www.postjobfree.com/job/go5g1o/microbiology-chemistry-qc-sacramento-ca,"b""
$17.32 per hourPosition operates equipment that blends raw materials to create beverage products to exact specifications. Position is responsible for weighing, measuring, and mixing ingredients to standards. Performs routine tests to ensure resulting mixture meets specified properties and consistencies. Performs periodic sampling of products as they are being bottled/canned to ensure continuous meeting of standards including product quality, fill levels, labeling, freshness dating, and container integrity. Records test data and communicates modifications to the manufacturing process to eliminate any irregularities. May be required to periodically deep clean and sanitize blending/filling equipment and production lines. This job may require lifting/carrying cases weighing 20-45 pounds repeatedly over 10-12 hour period and continuous standing and walking, manipulating and handling product samples while sitting. PRIMARY ACCOUNTABILITIES:
Operate and monitor production line(s) to ensure efficiency
Remove or shift materials and/or finished products to facilitate proper flow
Perform tests and use special equipment to ensure package and product quality
Operate all manufacturing equipment efficiently and safely
Clean equipment and area during and after shift
Maintain clean work area through good housekeeping practices
Follow process guidelines and expedite quality concerns to management
Work with production/maintenance as necessary
Keep daily records tests performed and results
Regular, reliable, predictable attendance BASIC QUALIFICATIONS:

18 years or older
High School Diploma or GED
Must submit to a drug screen
Pass the background check HELPFUL EXPERIENCE:

Experience with audit compliance (e.g., monitoring, documentation, variance explanation, etc.)
Experience with product changeovers (e.g., CIP, flavor changes, sanitizing, setting formulas, etc.)
Experience operating testing instruments (e.g., Carbo Qc, HPLC, Densitometers, Water Testing, etc.)
Experience following standards of operations (SOPs) (e.g., following procedures, etc.)
Experience calibrating instruments (e.g., making adjustments to ensure accurate measurement, etc.)
Experience with microbiology (e.g., product sensitivity, Category 3 and Category 4 products, etc.)
Experience with reverse osmosis/water treatment systems (e.g., permeated technology, etc.)
Experience with cooling/ammonia systems (e.g., able to trouble shoot and maintain, etc.)
Experience with mechanical systems (e.g., general trouble shooting, cleaning and reassembly, etc.)
Experience with sensory testing (e.g., taste, odor, appearance vs. reference sample, etc.)
Experience with basic chemistry (e.g., titrator, pH, dosing, graduated cylinders, mixing, etc.)
Experience with food safety (e.g., AIB certification, operations prerequisite programs, UP lights, etc.)
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, or disability status.
PepsiCo is an Equal Opportunity Employer: Female / Minority / Disability / Protected Veteran / Sexual Orientation / Gender Identity
If you'd like more information about your EEO rights as an applicant under the law, please download the available EEO is the Law & EEO is the Law Supplement documents. View PepsiCo EEO Policy.
Please view our Pay Transparency Statement Job Ref:


Go to apply 

""",Technician,set(['Technician'])
2469,goys0f,https://www.postjobfree.com/job/goys0f/commissioning-admin-tfs-ot-bluefield-va,"b'
Contract position: A Technician is needed for a world class utility company in the Bluefield, VA area. This role will review issued project prints (one line, schematics, and equipment drawings) to gather information about equipment to be installed on a project, as needed. No per diem available. Mon-Thus 7am-5:30pm Possible OT. 75% office 25% field.
Responsibilities for the Technician
Coordinate the review, use, and final upload of job specific TFS Capital Project Testing and Commissioning Checklists and serve as a liaison between the Central Construction Admin team and the TFS Field team.
Scan and/or upload completed Capital Checklists to IPS after each major in-service milestone and at the completion of the project.
Receive testing documentation from the Field and record the information in IPS. Review, add, and edit asset data attributes in IPS for new capital assets.
Requirements for the Technician
Microsoft Excel and Outlook experience required. Construction and utility experience preferred.
Ability to read and understand Schematic Drawings preferred.
Benefits
Healthcare
401k
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

skills
technician associate,print services,schematic drawings,commissioning actions,data entry

qualification
OPEN

responsibilities
Coordinate the review, use, and final upload of job specific TFS Capital Project Testing and Commissioning Checklists and serve as a liaison between the Central Construction Admin team and the TFS Field team. Scan and/or upload completed Capital Checklists to IPS after each major in-service milestone and at the completion of the project. Receive testing documentation from the Field and record the information in IPS. Review, add, and edit asset data attributes in IPS for new capital assets.

educational requirements
No Degree Required


Go to apply 

'",Technician,set(['Technician'])
2470,gpfx3t,https://www.postjobfree.com/job/gpfx3t/technician-construction-madison-wi,"b""
Technician

**job details:**

+ location:Madison, WI

+ salary:$24 - $34.67 per hour

+ date posted:Friday, October 11, 2019

+ experience:0 years

+ job type:Contract

+ industry:Miscellaneous Manufacturing Industries

+ reference:152922

**job description**

Technician

Contract position: An Application Specialist is needed for a diversified industrial manufacturer with market-leading brands serving customers in global commercial, industrial and residential markets located in the Madison, WI area. This position is responsible for the equipment portion of various projects including validating the equipment selection, pricing, discounts, and submittal processes of the equipment portion of projects as required. No per diem available. No travel is anticipated.

**Responsibilities for the Technician**

+ Evaluate possible cost savings and/or cost problems that will occur on various projects. Validate project scope by reviewing transition documents, plans and specifications.

+ Optimize expenses by negotiating prices with vendors for materials. Verify equipment pricing and revising coordination worksheet.

**Requirements for the Technician**

+ Bachelor's degree in Engineering or Construction with at least 2 years of relevant experience. Must have construction knowledge.

**Benefits**

+ 401K

+ Health Insurance

Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.


Go to apply 

""",Technician,set(['Technician'])
2471,gpflga,https://www.postjobfree.com/job/gpflga/instrumentation-lotus-auto-pontiac-mi,"b'
Major Job Duties and Responsibilities:

Performs the more complex and specialized mechanical and/or electrical tests on product components or series of components
Develops special purpose instrumentation and/or shop or laboratory test equipment
Maintains records on work performed, analyzes data collected and reports results
Recommends revisions to product or component design
Maintains good housekeeping, safety practices and supplies
Coordinates and exchanges findings with engineering personnel outside work group on an occasional basis

Required Skills/Experience:
Knowledge in MS Office (Word) Beginner level
Knowledge with Lotus Notes or other email communication tool Beginner level
Good interpersonal skills involving ability to work effectively cross-functionally and cross-culturally
Good written and oral communication skills necessary for meetings and presentations
Ability to work well with others, exhibiting teamwork skills
Partners with senior management to analyze and solve issues
Ability to multitask by handling diverse assignments concurrently
Familiarity with the more complex mechanical and/or electrical concepts - 3+ years experience
Knowledge of basic math - 3+ years experience
Ability to read engineering drawings - 3+ years experience
Position related experience - 3+ years experience
Relevant auto industry experience required - Entry level (1 year)
Areas of expertise include: Quality, Testing and Automotive systems

Required Education/Training:
High School Diploma or GED
Associates Degree or equivalent training


Go to apply 

'",Technician,set(['Technician'])
